,tinicialruptura,tfinalruptura,deltaruptura,turb,kruptura,tinicio,rglbprom,rglbmax,rglbmin,stdrglb,promkrup,tempromrup,tempminrup,tempmaxrup,stdtemp,hrelpromrup,hrelmaxrup,hrelminrup,stdhrel,prespromrup,presmaxrup,presminrup,stdpres,tpotpromrup,tpotmaxrup,tpotminrup,stdtpot,tdewpromrup,tdewminrup,tdewmaxrup,stdtdew,n_clouds,LCL_srf,z_cloudbase,z_inv_base,z_inv_top,qT_BL,qT_jump,qT_3km,thetaL_BL,thetaL_jump,thetaL_3km,BLwnd_dir_avg,BLwnd_spd_avg,dq_decoupling,dtheta_decoupling,promedionb,mediananb,desvnb,maxnb,minnb,promvelv,promvelu,prommag,maxmagnitudviento,minmagnitudviento,inicioviento,maginicioviento,Vamanecer,promagruptura,maxmagruptura,minmagruptura0,maginicioruptura,magfirup
149,105.0,185.0,80.0,3.755,0.6419860442469619,505.0,388.7529411764706,541.4,187.7,116.1848425873996,0.8134289434632171,13.933529411764706,13.55,14.18,0.2278689638934674,68.13941176470587,69.25,66.01,0.8110446241440344,1004.2781764705882,1004.707,1003.982,0.23008265778142897,286.7319947396087,286.9523597240678,286.3699939470197,0.21051030702574272,8.051252238340881,7.585730066128804,8.48475226039352,0.2987909121211985,1.0,716.4784151295991,741.0,741.0,961.0,6.856948881789137,-5.622663167503423,1.2342857142857142,286.21365030674855,12.436599477617108,314.0878525952088,331.02202297987884,1.823632587859425,,,737.0458128793057,737.2727272727273,7.072895603184312,750.9090909090909,723.1818181818181,3.215653979238754,0.03983737024221411,3.3035019534918373,6.837677749060714,0.08782368700982668,15.0,1.919585632369653,2.1116081549378425,3.9101707371497803,4.41863383864289,3.5277607628636045,3.7871901193364983,4.036523380336103
150,75.0,260.0,185.0,4.622,0.33924450008347584,500.0,315.64631578947365,713.1,67.89,227.55759087413045,0.5822843290468674,13.536578947368417,12.78,15.32,0.6660016894540273,71.59552631578948,76.8,64.17,3.51070463195101,1004.8107631578949,1005.029,1004.415,0.20617801731074414,286.2919659729108,288.07794097508463,285.5657850791566,0.6604283074989793,8.379351887048674,8.13685280012237,8.74663350583262,0.1968130760390133,1.0,541.5874303354209,792.0,846.0,984.0,6.840642954856362,-5.076882361636023,1.763760593220339,285.97250341997267,17.48973971555722,312.464383211618,356.11550122180887,3.092789329685363,,,661.6497975708502,659.2307692307693,12.450168219650825,688.4615384615385,643.0769230769231,2.8545051903114183,0.5017197231833906,3.0866456746469573,6.299257892799756,0.30197516454172185,5.0,1.730727303765674,1.730727303765674,1.6901245258668205,2.650648977137486,0.627675871768224,1.7534862417481354,2.650648977137486
151,130.0,275.0,145.0,4.545,0.6255415856125178,500.0,525.2033333333335,719.7,232.2,162.64285282394872,0.8807952898967238,15.078333333333335,13.9,16.64,0.7391844682898306,64.12566666666665,68.55,60.0,2.4062715232654357,1002.5195000000002,1002.718,1002.142,0.15524346840610898,288.02027369152194,289.61209559532796,286.8375568133757,0.7463177522234993,8.234737658622548,7.970005939279133,8.7360504179303,0.19896895700128767,1.0,683.4620615682823,781.0,897.0,1134.0,6.8190196078431375,-5.333137730820484,1.4858818770226536,286.491045751634,20.51554314936027,313.86736650641535,358.6472681687276,3.648392156862745,,,786.3677645256593,782.6923076923077,15.970443889318343,825.7692307692307,762.3076923076923,0.174152249134948,0.12351211072664343,3.127509294030586,5.917186155597947,0.26109385285755005,45.0,2.288485306922463,2.8986357135728524,3.035064040026339,4.053935618630369,2.023617799882181,3.0882093517117646,3.173327906157824
152,140.0,200.0,60.0,4.54,0.5420792406012136,500.0,339.4538461538462,600.6,224.2,123.60084691851573,0.6283536368694657,14.266923076923076,13.81,15.03,0.36127977652101806,71.66,73.3,67.55,1.718574991090003,1001.0564615384615,1001.142,1000.936,0.07187444537132637,287.3298415057597,288.1011452956987,286.8718558362967,0.365569536447705,9.103362752254291,8.963812061324916,9.217251884839754,0.07877933261244,,591.587682956862,,720.0,907.0,7.05,-5.3511853325753265,1.698814667424673,286.35,19.57007354168826,317.8933084067553,295.40824349259424,2.056,,,645.198373485322,643.6538461538462,9.225247572116167,664.6153846153846,630.0,1.1567266435986159,-0.047356401384083334,2.316199520285639,5.622169332206208,0.10770329614269007,5.0,0.9546203433826455,0.9546203433826455,2.8604826015889233,3.646357223312055,1.8706923851879016,2.464610516897143,3.5770658366879413
153,150.0,275.0,125.0,4.513999999999999,0.40315356119765927,505.0,516.946153846154,729.7,195.3,206.02384566990148,0.7826017286749208,15.95730769230769,14.74,17.32,0.7879469915790412,62.63846153846153,67.17,58.06,3.017293744145827,1001.1317692307691,1001.565,1000.63,0.28858819209278996,289.0135336070615,290.41750140090164,287.76082283429236,0.8108056827472923,8.710340033692885,8.441798503530663,9.03265122206767,0.14252542413927072,,866.123263285772,,1062.0,1415.0,6.765686378035903,-5.662034204122859,1.1036521739130436,287.35406546990504,22.82195476914825,317.6124286898301,13.795119587729618,8.057370644139388,0.16729729729729748,-0.5486486486486228,802.9251012145749,801.3461538461538,9.989565640006374,825.7692307692307,786.1538461538462,-4.329830449826989,1.3417543252595154,5.118129130379841,7.751918472223505,0.2956653513687391,50.0,3.444675456410952,4.059136484524757,6.123762408440073,7.751918472223505,4.498009003992767,4.498009003992767,6.682782130220915
154,160.0,280.0,120.0,4.461,0.6779712815172356,495.0,516.8240000000001,714.0,274.7,166.45318230661738,0.79237508689705,16.738400000000002,15.53,17.87,0.8259120211418808,62.231599999999986,67.1,57.54,3.191195805128018,1002.8068399999996,1003.104,1002.233,0.28575217701125155,289.655362616717,290.82376766321516,288.424992912713,0.847579443657333,9.344636068674673,9.186389623303,9.548687914244226,0.08540214396799169,1.0,750.2110857913823,776.0,1030.0,1155.0,7.3883792723263495,-6.198733511583028,1.1896457607433215,288.15402425578833,14.522349282452353,316.7075507367039,6.251008465428312,1.7270286659316427,,,849.3930435688621,846.3461538461538,19.549220020435612,884.6153846153846,823.4615384615385,-0.3394844290657442,0.39293771626297536,3.491269318621165,5.906582514449451,1.0353907474958428,50.0,2.980621579469625,2.9423748911381087,2.283294238517845,3.954339388570485,1.0353907474958428,2.2246017621138394,2.1914675448201377
155,80.0,255.0,175.0,4.768,0.5762829057328412,495.0,363.78055555555557,711.4,133.1,172.06572966572054,0.7006708904133359,14.90472222222222,14.32,15.61,0.3394658502589967,70.14805555555556,73.84,64.67,2.89976138865099,1002.9122222222221,1003.242,1002.389,0.2518368078295525,287.8144080345845,288.52325014198374,287.27320066485146,0.3316700502350456,9.388862484031458,8.518228650811523,10.057014331657399,0.40506707622890126,,865.9772698442013,,1025.0,1226.0,6.951032967032968,-5.469780709356869,1.481252257676099,287.35994505494506,17.291739821786052,316.6381942629473,343.6465845487371,2.631284615384615,,,871.5868254552465,870.0,29.241602031373084,920.7692307692307,826.5384615384615,2.1229342560553635,0.5401591695501726,3.09977904855404,7.12925311656137,0.2539488137400921,5.0,1.4658598159442122,1.4658598159442122,3.632779582493213,4.596878179808554,2.5193953639712845,3.5317962851784075,3.8633856913334452
156,70.0,230.0,160.0,3.815,0.7468708473752337,485.0,342.3787878787879,761.6,119.1,191.17206542401755,0.6956049571607086,13.863030303030303,12.58,14.67,0.6135016546864648,69.50090909090909,76.28,63.42,3.4097977979239875,1005.2516666666667,1005.562,1004.652,0.2648637228211143,286.581856033515,287.3744138069095,285.34965298388573,0.5935099093189777,8.256191581885469,7.6239771100403,8.63978813304152,0.2519718936285632,,578.3001691686667,,834.0,1095.0,7.057955493741307,-6.124191960977774,0.9337635327635329,286.11237830319885,14.972281034851562,309.8043071297157,336.0,0.2419874826147427,,,857.8441295546559,858.4615384615385,12.431983027664096,881.5384615384615,832.3076923076923,4.349249134948097,0.0665467128027674,4.485293711301443,8.775909297616971,0.17691806012954134,5.0,0.5583448755025876,0.5583448755025876,4.9902229367149475,7.575304746345192,2.8244397674583186,2.8244397674583186,6.747067214723743
157,45.0,130.0,85.0,4.261,0.8687913632572889,485.0,213.48111111111112,402.2,66.98,104.7179596871795,0.8137443066721055,13.604444444444443,13.48,13.72,0.07516430803655651,67.1438888888889,69.58,64.38,1.3538839071304938,1004.6287222222222,1004.821,1004.274,0.16539002230219968,286.37464109188977,286.51907901245346,286.2364354722094,0.0825509356526512,7.522918093269311,7.024217645830845,7.936271611145969,0.2497528184775037,,641.7544606868897,,950.0,1444.0,6.527538922155688,-5.8436280310665785,0.6839108910891089,286.2693413173653,12.543181584176239,311.01587111685353,5.881695941730271,6.5351868263473065,,,839.4789736105527,840.1923076923077,28.215984219909142,893.4615384615385,782.3076923076923,5.9433183391003475,0.16011072664359793,6.000061786794955,8.736272717812787,2.2482535444206464,5.0,5.236627349735706,5.236627349735706,5.045891187896018,5.412307456159527,4.6051790410362985,5.227203650136466,5.048710429406701
158,75.0,265.0,190.0,4.33,0.978382335405226,485.0,505.5666666666667,735.4,190.4,157.87071881653395,0.9943134657575564,15.408205128205127,14.11,16.64,0.7560836482366907,60.84589743589743,64.91,57.76,1.8052404970977334,1003.0591025641024,1003.269,1002.667,0.2149693729558827,288.30533001004306,289.5239894315859,287.0237407046084,0.7430806355835821,7.781633688518466,7.210841885609682,8.610497518570185,0.3488056068806546,,741.1138613319007,,833.0,1014.9999999999999,6.489999999999999,-5.777711581291759,0.7122884187082404,286.2,8.741603211682275,324.03044691313283,80.18042910682736,3.341,,,820.6668551900491,819.5,14.421727469439649,856.0,796.0,1.4395432525951555,-0.1363529411764711,3.6583893351781143,7.725133655801692,0.4603237990806037,30.0,1.1226085693597747,1.0426581414826241,3.598113318801469,5.327977665118351,1.5549077143033279,2.272018485840289,5.149672319672389
159,60.0,190.0,130.0,4.271,0.5714177868925895,490.0,266.6962962962963,580.8,98.2,162.95705069241518,0.6083843446923193,13.408148148148147,12.71,14.39,0.6086936645045496,66.10962962962964,68.36,62.2,2.251234672320402,1004.1238518518519,1004.518,1003.303,0.3010655057399369,286.21985813464255,287.18267874790735,285.53855186668005,0.5900164834168097,7.104602219289903,6.927755554575242,7.3407599455396735,0.1256054187159588,1.0,740.870116937726,779.0,877.0,913.0,6.090912073490815,-5.406624163654749,0.6842879098360656,285.5257217847769,11.41133071364169,312.8478458235954,319.8489188821731,1.5419999999999998,,,798.5728744939271,796.7307692307693,7.161094540245052,815.0,788.4615384615385,1.2360103806228373,0.18869550173010355,2.4039929321973337,5.632352350483766,0.0939201788754685,30.0,1.116159486811809,1.3334620354550781,1.6186322092920837,2.660758162629591,0.453753236903055,2.342794271804505,0.5464842175214212
